conditionId	conditionName	Fsk_level	Fsk_time	H89_level	H89_time	IBMX_level	IBMX_time	Rp8_Br_cAMPS_pAB_level	Rp8_Br_cAMPS_pAB_time	Rp8_pCPT_cAMPS_pAB_level	Rp8_pCPT_cAMPS_pAB_time	Rp_cAMPS_pAB_level	Rp_cAMPS_pAB_time	Sp8_Br_cAMPS_AM_level	Sp8_Br_cAMPS_AM_time	fourABnOH_level	fourABnOH_time	Fentanyl_level	Fentanyl_time	DAMGO_level	DAMGO_time	fiveHT_level	fiveHT_time
model1_data91_7	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.328888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data91_8	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.364444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92_1	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92_2	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	1.46666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92_3	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92_4	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92_5	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92_6	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	2.53333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92_7	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92_8	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	4.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92_9	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	5.73333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92_10	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92_11	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	7.86666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data92_12	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	8.93333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data93	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data93_1	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	9.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data93_2	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	8.22222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data93_3	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data93_4	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	6.44444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data93_5	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	5.55555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data93_6	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	4.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data93_7	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	3.77777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data93_8	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	2.88888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data94	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data94_1	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data94_2	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	12.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data94_3	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data94_4	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	23.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data94_5	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	28.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data94_6	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data94_7	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	39.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data94_8	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	44.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data95	JI09_150330_Drg353_351_CycNuc__Rp8_Br_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data96	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data96_1	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.00177777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data96_2	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.00355555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data96_3	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.00533333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data96_4	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.00711111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data96_5	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.00888888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data96_6	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.0106666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data96_7	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.0124444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data96_8	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.0142222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data97	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data97_1	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.0231111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data97_2	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.0302222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data97_3	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.0373333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data97_4	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.0444444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data97_5	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.0515555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data97_6	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.0586666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data97_7	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.0657777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data97_8	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.0728888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data98	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data98_1	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.115555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data98_2	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.151111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data98_3	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.186666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data98_4	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data98_5	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.257777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data98_6	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.293333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data98_7	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.328888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data98_8	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.364444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99_1	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99_2	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	1.46666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99_3	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99_4	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99_5	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99_6	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	2.53333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99_7	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99_8	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	4.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99_9	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	5.73333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99_10	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	6.8	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99_11	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	7.86666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data99_12	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	8.93333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data100	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data100_1	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	9.11111111111111	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data100_2	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	8.22222222222222	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data100_3	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data100_4	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	6.44444444444444	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data100_5	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	5.55555555555556	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data100_6	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	4.66666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data100_7	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	3.77777777777778	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data100_8	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	2.88888888888889	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data101	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data101_1	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	7.33333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data101_2	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	12.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data101_3	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data101_4	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	23.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data101_5	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	28.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data101_6	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data101_7	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	39.3333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data101_8	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	44.6666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data102	JI09_150330_Drg353_351_CycNuc__Rp8_pCPT_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data103	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
model1_data103_1	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.00177777777777778	0	0	0	0	0	0	0	0	0	0	0
model1_data103_2	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.00355555555555556	0	0	0	0	0	0	0	0	0	0	0
model1_data103_3	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.00533333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data103_4	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.00711111111111111	0	0	0	0	0	0	0	0	0	0	0
model1_data103_5	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.00888888888888889	0	0	0	0	0	0	0	0	0	0	0
model1_data103_6	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.0106666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data103_7	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.0124444444444444	0	0	0	0	0	0	0	0	0	0	0
model1_data103_8	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.0142222222222222	0	0	0	0	0	0	0	0	0	0	0
model1_data104	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.016	0	0	0	0	0	0	0	0	0	0	0
model1_data104_1	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.0231111111111111	0	0	0	0	0	0	0	0	0	0	0
model1_data104_2	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.0302222222222222	0	0	0	0	0	0	0	0	0	0	0
model1_data104_3	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.0373333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data104_4	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.0444444444444444	0	0	0	0	0	0	0	0	0	0	0
model1_data104_5	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.0515555555555556	0	0	0	0	0	0	0	0	0	0	0
model1_data104_6	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.0586666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data104_7	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.0657777777777778	0	0	0	0	0	0	0	0	0	0	0
model1_data104_8	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.0728888888888889	0	0	0	0	0	0	0	0	0	0	0
model1_data105	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.08	0	0	0	0	0	0	0	0	0	0	0
model1_data105_1	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.115555555555556	0	0	0	0	0	0	0	0	0	0	0
model1_data105_2	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.151111111111111	0	0	0	0	0	0	0	0	0	0	0
model1_data105_3	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.186666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data105_4	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.222222222222222	0	0	0	0	0	0	0	0	0	0	0
model1_data105_5	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.257777777777778	0	0	0	0	0	0	0	0	0	0	0
model1_data105_6	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.293333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data105_7	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.328888888888889	0	0	0	0	0	0	0	0	0	0	0
model1_data105_8	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.364444444444444	0	0	0	0	0	0	0	0	0	0	0
model1_data106	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	0.4	0	0	0	0	0	0	0	0	0	0	0
model1_data106_1	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
model1_data106_2	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	1.46666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data106_3	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	1.8	0	0	0	0	0	0	0	0	0	0	0
model1_data106_4	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	1.5	0	0	0	0	0	0	0	0	0	0	0
model1_data106_5	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	2.1	0	0	0	0	0	0	0	0	0	0	0
model1_data106_6	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	2.53333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data106_7	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	3.6	0	0	0	0	0	0	0	0	0	0	0
model1_data106_8	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	4.66666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data106_9	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	5.73333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data106_10	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	6.8	0	0	0	0	0	0	0	0	0	0	0
model1_data106_11	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	7.86666666666667	0	0	0	0	0	0	0	0	0	0	0
model1_data106_12	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	8.93333333333333	0	0	0	0	0	0	0	0	0	0	0
model1_data107	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
model1_data107_1	JI09_150330_Drg353_351_CycNuc__Rp_cAMPS_pAB_and_Fsk	10	30	0	0	0	0	0	0	0	0	9.11111111111111	0	0	0	0	0	0	0	0	0	0	0
